"ID_REF"	"GSM322969"	"GSM323054"	"GSM323523"	"GSM323524"	"GSM323525"	"GSM323526"	"GSM323527"	"GSM323528"	"GSM323529"	"GSM323530"	"GSM323531"	"GSM323554"	"GSM323555"	"GSM323557"	"GSM323558"	"GSM323559"	"GSM323560"	"GSM323561"	"GSM323562"	"GSM323563"	"GSM323564"	"GSM323565"	"GSM323566"	"GSM323567"	"GSM323569"
"205931_s_at"	129.38	112.91	98.03	97.35	120.27	92.1	130.73	111.56	111.59	124.21	280.94	110.21	106.83	147.72	130.46	103.67	74.38	118.33	94.62	117.01	182.04	128.79	135.25	151.18	118.4
"205932_s_at"	244.3	189.17	218.54	184.31	224.1	242.44	248.08	226.56	196.75	262.83	211.78	254.91	283.38	245.16	171.3	187.31	218.35	230.65	206.4	238.78	287.23	251.7	233.88	239.46	263.05
"205933_at"	181.49	239.59	238.68	230.88	215.2	247.84	261.07	231.42	280.62	247.38	290.05	224.25	271.88	282.1	287.04	269.69	278.74	200.61	280.52	320.6	451.48	453.51	419.15	461.51	756.4
"205934_at"	100.73	211.02	213.6	162.56	189.02	146.6	173.14	121.28	208.93	204.59	152.64	187.37	118.13	223.52	191.49	195.69	112.12	117.44	102.83	84.22	58.56	129.63	99.77	163.49	163.24
"205935_at"	165.72	152.88	140.26	161.34	138.58	154.77	163.03	166.86	116.03	163.82	147.01	165.61	147.66	151.77	161.19	116.27	183.27	127.35	148.02	127.56	157.26	153.68	138.76	145.66	129.6
"205936_s_at"	212.31	172.12	169.57	185.31	186.02	188.62	192.11	158.51	163.56	190.14	186.86	176.49	174.82	195.51	171.83	170.7	175.27	178.27	173.47	225.87	194.73	195.25	175.4	166.91	197.77
"205937_at"	141.11	127.54	145.43	118.53	137.09	125.94	121.11	105.97	161.9	123.66	159.57	150.08	129.77	131.95	150.48	148.87	140.75	157.68	155	165.8	147.45	158.71	110.42	157.82	130.35
"205938_at"	168.42	195.44	159.12	162.49	194.93	159.08	214.27	184.87	140.92	206.28	172.39	157.2	157.72	193.21	119.82	115.01	137.52	143.55	110.15	137.5	193.3	216.5	166.88	217.11	265.99
"205939_at"	196.29	174.03	150.99	157.75	154.12	171.32	187.99	177.57	144.23	194.57	162.51	181.75	168.04	193.56	139.57	143.98	145.73	193.36	138.08	156.33	169.87	172.89	165.6	126.02	173.81
"205940_at"	41.23	41.49	39.18	41.03	39.26	45.87	42.21	40.54	42.56	35.55	35.4	35.05	46.38	41.25	44.99	39.43	35.09	41.62	40.57	41.5	62.58	40.34	46.52	44.2	46.51
"205941_s_at"	150.89	146.83	154.82	153.16	153.35	189.26	157.34	154.84	151.85	161.54	169.96	140	147.6	162.66	169.03	131.43	144.67	150.1	137.39	179.26	178.52	206.01	157.48	132.04	169.25
"205942_s_at"	124.41	115.39	105.43	98.46	98.94	95.53	120.75	120.48	100.93	130.1	99.2	111.1	102.58	124.65	89	94.61	104.71	111.12	87.28	97.64	129.19	107.02	86.33	93.93	100.8
"205943_at"	86.34	87.3	90.78	149.41	87.9	110.61	89.17	105.16	91.87	109.55	134.3	72.74	100.24	126.52	92.84	86.6	129.37	99.57	147.46	100.47	90.97	96.9	140.91	79.77	74.28
"205944_s_at"	323.11	258.03	210.92	216.75	240.18	290.94	352.47	292.05	214.09	278.62	236.49	238.27	276.51	290.6	278.07	280.57	257.01	288.76	288.39	266.55	290.31	297.89	373.81	409.67	288.96
"205945_at"	183.31	195.94	245.42	292.26	217.78	314.45	241.28	268.35	215.92	216.76	346.96	190.03	239.59	236.61	481.21	261.67	255.65	251.09	291.92	450.25	307.01	242.53	449.74	153.37	212.62
"205946_at"	401.57	422.31	352.44	367.95	418.64	419.23	404.19	431.87	295.03	492.41	276.14	389.43	370.35	447.55	309.82	293.88	331.3	392.66	350.12	395	437.89	394.61	357.95	317.13	440.06
"205947_s_at"	124.2	112.49	107.02	105.37	116.36	123.69	141.95	126.56	97.12	144.4	99.2	107.35	106.92	147.99	107.32	99.34	113.63	118.35	104.82	119.65	115.67	105.92	103.82	99.65	137.56
"205948_at"	177.76	200.41	193.85	174.57	178.61	202.81	183.2	185.89	202.29	210.51	205.06	180.44	171.31	228.84	167.13	181.41	174.61	158.59	157.47	183.21	193.9	247.07	181.86	192.08	224.12
"205949_at"	210.12	183.99	159	153.46	198.12	145.04	187.85	172.93	150.7	195.4	130.25	196.67	173.96	193.82	132.62	127.45	158.27	188.35	144.51	150.74	196.58	191.45	151.9	168	190.95
"205950_s_at"	372.2	353.27	256.95	286.3	328.47	308.61	381.82	319.3	247.52	355.99	249.91	332	287.69	374.39	227.66	227.94	246.88	296.16	284.18	301.05	364.78	318.96	297.45	285	336.61
"205951_at"	98.48	100.35	78.41	72.1	99.78	80.64	84.79	86.9	69.13	108.29	57.56	89.09	88.31	95.09	79.34	57.1	71.83	81.95	77.8	85.78	105.34	102.03	80.1	81.11	85
"205952_at"	98.21	101.9	85.48	87.47	101.22	119.59	105.98	114.83	78.57	102.68	75.8	96.88	99.98	112.44	94.24	86.55	91.45	82.82	79.18	106.27	129.12	224.49	146.95	270.88	139.99
"205953_at"	182.05	196.6	183.51	208.01	188.31	190.72	204.06	195.25	159.23	188.01	182.06	184.54	177.94	212.73	180.25	178.19	189.12	167.59	157.15	241.64	186.99	204.03	171.33	146.26	217.23
"205954_at"	164.25	146.4	145.21	139.75	142.84	150.31	176.85	143.88	162	147.05	134.32	145.36	162.15	177.08	119.78	141.73	151.8	172.93	146.87	138.33	169.65	162.24	154.81	138.67	223.5
"205955_at"	255.05	253.58	237.55	260.89	226.75	285.89	249.28	238.47	233.41	270.17	209.64	207.56	224.96	257.21	196.22	218.67	209.06	282.09	203.59	202.43	208.71	271.8	250.09	240.28	318.62
"205956_x_at"	301.35	287.51	279.01	280.63	319.24	371.22	320.09	311.59	269.35	313.5	286.83	293.61	315.25	361.01	285.33	249.81	304.31	296.5	285.93	363.21	417.65	360.67	355.07	301.72	373.33
"205957_at"	361.08	399.33	322.85	290.18	326.18	399.21	324.32	296.38	343.94	390.72	270.45	354.11	309.47	383.45	384.65	336.31	346.6	289.95	259.09	342.81	310.79	299.75	288.81	277.53	219.61
"205958_x_at"	107.8	104.62	104.83	103.28	96.95	112.16	117.06	99.73	107.27	113.72	88.22	114.88	93.06	108.4	105.44	97	96.72	118.73	93.74	109.11	122.19	138.54	110.32	113.65	565.99
"205959_at"	112.29	111.71	98.69	91.1	110.26	106.25	132.79	123.45	94.25	134.53	102.4	127.79	104.32	134.95	97.12	91.46	104.91	100.07	97.95	119.63	128.07	109.23	106.73	105.33	118.81
"205960_at"	429.5	249.71	229.16	304.02	235.47	217.45	253.77	387.16	188.11	322.02	255.87	330.02	282.12	303.98	174.7	194.65	269.95	329.33	198.22	201.91	179.98	235.52	173.4	174.3	194.22
"205961_s_at"	557.13	849.26	880.5	687.72	743.94	440.72	692.77	699.33	1015.76	858.08	788.5	815.69	833.2	785.55	710.83	781.96	629.99	584.92	720.83	553.07	554.84	786.69	758.77	991.73	482.74
"205962_at"	144.14	136.06	124.52	117.76	135.32	184.59	130.08	138.49	131.39	151.36	113.74	141.83	132.93	143	137.69	121.71	119.08	130.91	129.24	240.05	154.57	157.72	144.74	159.59	112.91
"205963_s_at"	549.94	564.62	634.95	577.05	590.33	523.21	593.01	614.99	623.93	613.22	626.75	612.85	606.17	571.61	538.12	587.6	521.08	624.89	555.89	588.61	464.95	590.8	633.94	757.57	658.11
"205964_at"	153.43	140.27	165.55	161.46	130.31	139.6	156.39	165.73	212.04	150.36	178.24	172.65	135.12	154.63	232.6	222.78	176.11	177	213.95	126.02	149.45	189.91	251.34	156.45	164.83
"205965_at"	384.14	268.94	274.96	248.95	407.39	287.45	351.83	332.84	253.7	352.3	237.2	270.18	361.54	292.11	226.93	221.47	319.34	265	243.57	264.31	306.96	302.12	276.63	289.81	325.41
"205966_at"	45.23	44.4	32.61	38.02	50.96	40.35	52.21	40.87	33.23	42.36	34.35	42.06	41.74	49.27	49.59	41.37	42.43	37.95	36.53	51.79	37.42	41.78	38.81	47.34	38.1
"205967_at"	230.19	270.58	490.91	437.63	742.81	533.76	444.67	375.45	577.36	444.16	695.46	343.22	488.05	345.37	398.33	429.71	385.49	401.51	876.26	499.34	513.4	2439.11	1091.82	1535.23	1434.27
"205968_at"	213.55	275.06	250.93	207.87	277.56	284.07	224.86	243.19	207.6	275.63	181.08	216.76	204.25	245.24	232.07	201.86	194.68	258.3	205.29	275.59	376.91	249.66	191.29	198.29	215.7
"205969_at"	160.61	152.84	131.26	150.51	136.93	171.87	166.31	148.95	142.44	148.63	153.06	159.3	134.25	160.95	136.34	129.88	136.88	162.12	164.41	180.22	148.42	181.86	174.03	152.66	163.94
"205970_at"	3758.85	3445.52	4484.13	4463.7	2989.07	4823.44	4233.41	4238.35	4061.98	4190.68	2187.33	4549.62	4309.47	4213.22	4832.89	3963.72	4365.24	4324.26	4340.58	4388.6	1127.34	2124.36	4651.32	1894.07	344.9
"205971_s_at"	134.89	140.88	130.89	135.09	127.95	134.24	144.06	146.04	124.89	151.04	129.78	137	137.37	158.49	139.6	125.78	133.71	145.23	139.91	164.08	151.36	146.31	134.6	132.41	159.81
"205972_at"	199.06	178.83	193.72	187.71	198.24	234.2	179.86	191.31	197.33	227.86	174.84	196.84	208.88	193.28	207.91	196.65	212.51	178.63	152.96	257.32	244.43	222.88	261.91	218.85	210.61
"205973_at"	373.48	322.97	297.55	313.46	359.47	356.3	287.25	296.11	325.05	345.57	387.11	339.63	334.53	326.19	313.11	308.25	317.02	473.5	333.31	424.7	303.06	422.62	310.85	405.68	307.34
"205974_at"	123.75	115.86	92.42	87	117.46	93.33	127.67	138.54	95.2	121.17	84.05	102.44	107.24	146.79	104	112.6	118.74	112.43	118.41	132.78	90.9	122.46	112.55	111.46	125.26
"205975_s_at"	191.12	201.57	216.93	223.3	252.55	263.5	253.9	215.98	186.03	247.42	209.08	188.56	217.4	245.52	245.03	186.8	244.47	215.42	214.25	282.03	249.89	247.79	249.58	217.67	242.01
"205976_at"	72.83	79.47	69.23	76.28	60.09	63.28	81.6	84.08	96.85	91.93	100.08	101.71	73.19	81.11	82.44	96.71	68.54	69.86	71.61	54.91	93.17	91.23	106.88	102.14	67.01
"205977_s_at"	253.64	179.27	214.86	185.14	232.81	218.96	254.82	201.31	200.47	298.55	173.84	243.59	226.33	231.31	168.69	187.7	211.59	261.94	146.16	239.18	210.85	255.23	205.2	239.25	276.6
"205978_at"	71	43.11	36.71	39.32	46.7	43.31	50.66	43.69	42.98	43.65	37.24	38.04	42.22	40.27	39.88	36.56	31.54	58.63	35.62	33.84	40.58	44.44	35.67	52.56	46.84
"205979_at"	52.02	49.65	47.27	49.52	52.6	43.11	53.61	45.71	55.49	50.68	43.39	54.7	51.15	53.1	51.28	44.98	47.22	56.78	53.19	58.95	53.68	51.66	47.32	39.68	49.12
"205980_s_at"	179.93	180.01	138.75	165.02	172.44	136.72	205.71	166.73	142.29	196.83	153.92	165.08	160.79	209.07	132.82	136.04	136.49	152.55	123.85	165.43	175.64	171.6	124.35	123.29	205.21
"205981_s_at"	182.02	191.9	199.39	163.35	210.31	184.95	180.26	184.29	214.72	189.38	187.43	214.42	188.88	180.86	195.33	225.81	179.95	155.6	194.23	190.51	159.25	176.02	198.91	209.74	171
"205982_x_at"	245.69	235.34	187.77	187.25	211.77	214.44	234.64	221.1	169.69	227.15	175.81	219.14	195.54	256.81	174.8	165.64	207.53	182.98	181.91	241.13	229.34	223	197.4	212.71	260.34
"205983_at"	180.69	150.33	152.12	179.59	165.46	211.84	154.63	154.12	154.95	164.63	186.47	159.19	169.75	175.36	171.81	153.82	172.91	151.65	153.36	258.66	173.63	178.48	159.6	151.84	189.6
"205984_at"	196.42	192.45	174.11	195.91	203.49	153.74	232.82	175.76	149.07	180.86	174.72	188.76	167.46	223.43	128.42	145.63	165.52	167.86	171.89	176.03	196.23	216.78	151.85	158.07	262.08
"205985_x_at"	165.38	129.79	152.12	158.11	174.13	164.05	158.94	161.53	140.73	160.11	162.85	151.32	159.12	182.03	137.62	135.62	149.29	156.72	145.54	178.86	161.65	207.89	162.51	175.16	195.54
"205986_at"	294.72	516.97	517.92	391.4	675.38	420.99	343.36	307.41	419.7	574.52	307.42	386.96	355.77	401.09	431.94	418.85	321.01	286.99	298.9	421.17	260.97	916.47	804.86	987.33	425.7
"205987_at"	366.57	367.17	305.57	319.46	331.37	332.39	400.34	354.96	292.01	399.24	283.96	341.31	358.13	389.24	281.65	286.41	325.15	355.08	267.8	339.74	338.29	348.69	284.38	261.26	357.73
"205988_at"	671.16	702.5	637.04	709.42	555.73	636.07	702.91	641.19	627.83	681.81	486.52	684.23	635.69	684.52	644.24	634.07	602.03	709.3	674.79	690.9	720.77	630.55	648.8	604.07	552.87
"205989_s_at"	89.86	340.2	385.53	247.61	555.56	102.88	86.41	266.84	270.13	388.99	92.9	194.19	243.96	195.31	123.06	303.78	169.82	529.56	94.79	81.96	22.51	169.48	166.7	293.35	25.19
"205990_s_at"	422.33	393.54	513.25	293.98	447.9	249.58	452	493.94	393.09	286.96	307.78	387.28	343.81	244.5	549.89	428.62	253.05	294.73	515.14	358.69	692.04	201.96	342.35	139.63	162.15
"205991_s_at"	307.3	517.33	524.32	376.96	377.26	206.52	372.58	253.39	446.32	396.96	361.09	495.48	426.38	364.83	218.46	403.97	342.63	299.9	295.76	188.64	116.91	123.67	127.25	112.39	107.78
"205992_s_at"	217.85	132.74	159.38	120.77	149.63	208.32	226.35	238.36	117.86	135.23	76.67	165.37	221.6	153.02	124.69	108.21	213.47	155.18	142.42	132.04	138.7	89.01	110.04	110.07	84.83
"205993_s_at"	311.66	251.65	234.23	228.97	237.02	217.03	297.07	260.31	202.61	305.11	209.09	278.56	282.99	284.33	211.22	185.2	238.8	215.94	194.19	263.07	282.5	218.93	238.8	212.11	273.57
"205994_at"	155.7	147.41	154.13	169.5	170.62	156.15	203.07	182.9	139.49	202.42	163.28	171.61	173.8	155.53	142.2	133.02	164.91	170.03	155.52	174.06	215.65	212.37	163.01	135.99	189.63
"205995_x_at"	316.69	237.92	301.76	263.57	294.2	299.56	314.92	314.92	284.61	292.98	322.08	281.8	275.96	279.35	297.78	254.13	319.11	336.03	285.11	235.35	329.79	302.07	290.14	327.57	331.29
"205996_s_at"	423.07	401.3	371.22	456.48	328.07	356.03	521.16	393.88	355.29	412.08	379.89	411.39	387.68	450.79	346.9	325.88	387.62	414.3	411.15	375.72	398.7	439.18	408.65	354.57	393.15
"205997_at"	316.42	257.62	253.44	202.91	258.17	363.72	335.55	226.53	232.85	235.73	205.33	287.65	313.57	326.2	405.4	266.31	403.97	186.95	271.51	534.45	394.5	563.08	399.6	397.61	147.08
"205998_x_at"	370.95	420.02	545.27	444.13	468.01	562.05	443.29	472.55	426.98	555.32	467.69	398.56	445.38	542.39	669.31	471.41	403.93	474.82	416	655.61	488.67	481.22	683.68	376.56	478.33
"205999_x_at"	152.39	126.49	114.65	112.4	131.64	161.73	134.33	124.75	96.39	166.45	90.69	115.27	116.39	123.55	93.83	89.31	115.5	104.85	95.32	133.72	177.47	146.1	119.05	140.71	119.16
"206000_at"	253.76	207.17	198.48	223.83	270.72	251.22	251.77	230.77	184.24	272.89	180.12	227.55	272.1	251.6	186.88	181.19	216.78	223.51	250.52	326.75	233.2	236.05	221.03	175.28	283.72
"206001_at"	191.03	208.6	173.06	209.03	217.44	217.18	215.23	221.34	126.68	198.02	189.68	206.27	185.58	216.83	180.88	163.17	177.83	192.07	184.63	208.23	194.43	262.58	200.38	212.27	684.44
"206002_at"	128.67	111.12	116.39	133.37	99.91	135.53	133.5	118.58	127.48	142.7	89.39	123.98	112.84	150.59	112.19	137.46	124.56	100.36	113.41	115.26	296.48	101.42	95.99	89.02	231.03
"206003_at"	187.98	168.02	173.61	146.26	205.68	180.35	164.58	179.84	163.75	199.16	153.87	152.91	195.45	189.7	175.07	160.03	160.22	178.4	156.74	177.97	189.66	111.99	156.85	102.55	189.45
"206004_at"	367.94	313.7	240.03	248.23	303.88	299.98	309.85	353.93	255.54	357.54	249.29	270.93	265.7	351.32	247.71	228.53	275.3	370.72	264.38	361.4	297.78	273.37	367.72	271	319.96
"206005_s_at"	110.99	144.33	195.4	175.43	142.76	235.65	185.15	192.98	178.31	167.76	174.79	174.63	177.51	208.51	287.11	200.46	201.7	201.15	192.13	342.29	239.51	177.24	287.96	125.31	204.83
"206006_s_at"	154.21	156.61	158.55	150.13	150.55	180.62	154.93	163.44	182.62	177.3	129.06	191.91	167.93	167.8	187.77	165.99	163.82	180.79	150.16	187.79	236.68	151.99	183.95	162.66	159.07
"206007_at"	55.52	41.42	42.23	47.33	58.02	43.47	69.04	55.3	46.3	52.09	36.14	48.33	36.73	53.36	39.93	36.51	40.65	51.61	42.86	40.56	59.77	43.48	41.17	44.34	43.45
"206008_at"	259.62	258.93	226.95	245.25	223.77	255.49	238.73	251.7	211.25	254.39	265.69	271.52	220.76	291.39	230.5	206.99	218.03	252.22	264.95	282.77	267.14	292.07	397.12	274.95	312.99
"206009_at"	131.65	169.38	163.31	172.47	163.24	211.04	192.2	180.42	139.12	190.47	132.14	161.09	153.57	166.31	182.66	159.53	147.12	180.22	153.43	223.48	186.28	187.24	180.4	191.56	170.96
"206010_at"	155.97	173.68	156.54	152.06	166.24	172.21	196.57	175.93	148.07	188.8	149.75	172.46	168.26	177.61	163.35	132.94	162.8	152.68	139.26	173.73	248.5	188	184.98	157.95	169.5
"206011_at"	169.85	162.21	172.86	145.64	144.96	145.38	201.34	203.2	141.69	159.42	149.15	171.66	220.14	154.68	178.9	157.45	209.5	179.46	198.36	157.01	234.28	112.49	129.76	105.38	84.72
"206012_at"	388.84	334.3	273.71	265.2	307.55	275.02	342.98	339.15	282.41	349.49	250.12	329.73	308.43	360.54	263.04	263.52	307.06	321.14	322.76	370.88	351.68	321.85	268.1	261.26	361.37
"206013_s_at"	40.22	43.88	54.65	46	53	41.76	48.94	41.44	59.7	54.59	45.44	47.48	37.9	76.82	39.23	56.69	41.35	51.7	43.85	62.05	39.11	350.26	159.75	404.65	711.98
"206014_at"	241.9	191.04	192.94	181.12	200.86	214.06	223.01	209.66	201.78	225.35	162.54	213.25	198.75	256.91	166.56	168.69	168.18	215.57	191.39	249.09	228.44	434.51	272.82	438.97	702.61
"206015_s_at"	702.22	633.25	675.95	821.33	566.44	564.92	657.66	692.51	707.46	557.9	1124.98	595.12	815.99	581.74	821.72	736.38	703.78	680.16	812.88	714.68	389.61	770.49	656.85	789.53	852.06
"206016_at"	118.74	98.86	132.39	122.92	132.12	104.43	112.89	105.79	129.64	120.33	132.95	122.82	135.7	118.31	114.39	138.02	136.41	115.79	139.77	115.92	107.42	113.89	102.1	116.45	137.5
"206017_at"	105.37	100.33	104.1	102.08	123.7	132.61	115.8	114.26	83.38	107.68	79.37	91.68	95.55	103.59	87.47	82.19	123.81	108.21	86.38	110.77	259.3	252.03	263.88	189.97	297.58
"206018_at"	106.15	95.87	69.89	78.62	63.32	75.37	92.5	79.71	72.69	85.58	93.16	85.51	85.76	90.85	69.92	72.23	75.91	82.01	82.85	65.26	90.93	87.97	74.14	74.32	5177.64
"206019_at"	199.59	184.16	176.67	179.56	183.96	206.27	189.03	209.27	189.06	193.47	203.71	208.53	197.51	203.57	178.64	194.72	184.52	214.4	183.29	196.73	267.17	182.62	189.54	176.9	285.3
"206020_at"	152.49	95.92	127.21	87.27	158.94	75.59	111.73	96.04	148.47	141.04	170.46	126.43	135.94	116.19	140.78	117.71	208.52	125.95	179.85	124.19	107.41	63.84	120.43	89.32	66.78
"206021_at"	101.83	72.88	94.75	88.66	81.29	69.04	94.23	115.51	69.46	91.84	79.44	89.3	92.66	79.27	74.52	72.17	64.85	73.33	85.32	80.81	97.56	89.88	80.39	72.27	93.39
"206022_at"	185.96	175.38	344.71	185.24	151.19	222.87	206.93	372.26	232.61	158.92	117.07	177.28	179.21	208.53	281.21	214.59	272.19	160.79	158.4	120.12	109.15	336.32	200.12	377.61	182.86
"206023_at"	114.86	95.09	86.35	81.71	102.3	104.07	104.01	103.84	93.97	128.8	100.16	87.42	107.6	99.61	70.96	82.05	111.08	93.62	79.45	75.65	88.2	101.27	82.55	90.45	157.35
"206024_at"	88.29	77.34	81.16	65.96	87.22	85.3	102.56	86.81	81.95	99.09	80.56	90.88	87.8	101.61	75.26	80.7	77.52	92.82	81.31	104.15	103.4	101.5	87.69	124.62	105.73
"206025_s_at"	240.31	328.05	236.19	219.96	256.02	258.64	265.73	253.66	191.23	292.96	181.99	275.81	265.06	209.8	210.95	212.62	307.47	266.45	260.16	385.97	268.43	254.59	255.46	246.24	267.02
"206026_s_at"	120.55	147.3	119.03	148.45	110.02	101.01	129.77	119.25	87.19	125.3	104.32	111.51	161.47	103.3	110.93	110.91	299.47	104.78	187.21	134.6	127.41	107.87	95.54	104.84	98.56
"206027_at"	153.08	135.73	124.5	120.96	140.26	157.09	146.33	139.98	138.18	147.44	135.82	145.48	135.38	133.5	139.26	119.51	130.81	131.44	125.57	175.89	140.87	150.68	136.52	129.64	128.51
"206028_s_at"	563.68	616.24	527.68	606.31	527.23	779.52	670.38	751.78	546.59	588.79	522.28	631.59	554.09	598.53	514.08	588.41	591.43	629.05	514.43	574.95	614.04	523.17	519	405.37	533.1
"206029_at"	85.91	48.29	54.75	44.81	74.7	52.86	60.48	69.41	65.67	64.86	66.81	73	56.89	61.32	48.77	60.28	55.49	55.15	67.89	79.79	73.39	54.36	67.28	62.2	44.57
"206030_at"	205.82	178.44	155.03	172.66	150.35	201.85	197.76	187.67	171.48	186.65	205.58	165.53	182.51	175.03	152.94	156.72	167.89	176.53	220.81	205.48	191.54	242.51	277.96	270.62	163.25
"206031_s_at"	682.27	695.22	570.15	621.92	458.4	594.78	635.15	613.33	566.34	593.77	521.9	609.27	491.78	707.07	561.2	549.44	639.89	648.92	575.48	697.21	575.45	721.83	740.84	631.21	680.11
"206032_at"	372.82	281.51	305.27	301.75	246.37	342.82	338.61	340.66	249.55	293.6	233.44	290.23	247.25	346.02	221.2	216.36	321.97	361.78	269.75	302.31	295.89	256.08	220.78	207.25	302.44
"206033_s_at"	113.63	110.35	103.5	102.84	108.11	143.97	112.6	110.37	98.04	110.08	82.87	105.74	108.62	111.15	111.19	103.15	104.33	113.36	99.21	140.1	127.04	125.7	118.98	124.31	119.54
"206034_at"	263.49	173.41	190.33	214.74	211.82	212.39	195.91	207.2	184.38	199.61	200.63	191.96	210.73	205.66	177.09	171.75	206.99	217.81	213.96	223.82	173.08	171.39	186.24	151.33	203.85
"206035_at"	158.52	124.95	110.36	102.32	117.54	105.5	146.98	150.44	100.34	144.76	87.35	125.65	117.47	111.03	110.23	97.66	109.62	106.92	103.3	121.42	138.6	105.4	90.87	98.04	93.26
"206036_s_at"	229.07	187.29	175.78	167.22	170.92	172.15	216.28	228.71	182.65	236.02	191.88	220.51	225.86	189.45	166.97	179.25	191.36	214.08	199.25	185.57	192.35	182.47	179.2	206.69	126.33
"206037_at"	673.28	588.3	554.18	459.52	559.79	626.24	632.22	621.22	558.47	683.79	469.91	626.55	573.69	649.32	487.57	450.08	594.55	585.11	418.58	668.44	616.29	563.11	568.12	519.12	606.25
"206038_s_at"	174.54	157.6	152.94	144.03	172.98	153.96	156.64	158.47	169.84	182.67	135.87	164.04	151.35	141.84	133.85	143.39	136.2	170.25	170.6	131.51	194.27	219.81	189.88	229.42	218.52
"206039_at"	317.29	545.02	588.89	232.95	746.17	343.08	411.4	261.46	511.99	600.29	243.19	420.62	354.21	473.64	258.71	391.13	365.24	226.1	250.95	239.37	162.06	498.34	268.07	606.65	699.27
"206040_s_at"	86.6	88.7	85.55	98.89	100.62	106.82	95.92	85.63	84.11	93.25	96.29	90.54	97.02	118.32	98.1	83.29	83.44	87.12	86.43	118.88	110.49	102.86	90.38	91.71	150.53
"206042_x_at"	714.39	1021.08	1255.83	1249.72	1249.77	636.61	994.72	784.92	1245.22	1443.01	956.8	1076.37	1235.06	918.78	706.17	950.11	846.4	1210.64	1097.65	693.5	335.49	2048.66	1029.44	2773.42	1146.81
"206043_s_at"	183.68	165.07	201.47	191.57	172.23	202.19	253.73	166.06	183.25	194.03	115.52	184.23	187.04	215.68	150.73	190.11	152.11	157.04	157.47	174.75	144.68	138.49	137.43	133.89	183.37
"206044_s_at"	165.18	171.12	157.53	149.99	178.07	169.32	204.84	179.01	151.85	187.71	132.44	168.45	159.03	183.94	153.54	137.47	149.67	180.46	133.83	178.63	180.36	194.38	152.24	150.16	167.06
"206045_s_at"	119.83	146.6	131.82	164.15	131.53	129.37	144.82	143.84	160.02	146.53	131.1	156.85	134.49	176.24	172.81	156.02	147.13	133.8	139.08	142.1	69	209.83	180.7	207.64	249.5
"206046_at"	420.82	315.93	321.61	340.38	477.44	366.78	341.88	346.47	364.93	416.53	352.49	435.17	384.87	358.79	321.97	364.69	423.17	381.3	372.36	357.07	261.63	291.15	250.39	268.29	346.7
"206047_at"	429.03	502.91	398.15	382.56	415.03	518.04	445.15	550.92	356.41	473.41	307.69	443.11	385.13	380.16	381.09	320.71	354.7	505.39	381.56	463.03	667.69	439.84	483.47	373.77	423.95
"206048_at"	97.01	90.86	66.22	87.87	76.59	133.95	91.96	88.03	75.17	88.12	74.23	102.95	86.15	86.83	78.85	77.17	68.98	68.66	76.13	158.97	95.99	105.33	89.54	98.05	78.17
"206049_at"	223.2	222.02	207.24	205.84	207.28	239.52	244.3	265.8	177.32	252.29	176.72	217.44	217.14	245.65	193.66	177.84	209.55	212.72	201.35	230.54	246.14	232.56	234.04	198.38	217.81
"206050_s_at"	1097.24	1085.28	1142.17	1336.71	1424.95	1353.5	1122.62	1392.92	1075.81	1034.18	1190.9	1050.92	1290.86	819.25	1080.43	1099.66	1219.26	1494.88	1330.4	1294.89	1345.71	1177.56	1381.28	1499.2	1059.87
"206051_at"	231.95	251.1	176.03	220.91	219.96	180.27	299.66	183.32	282.94	158.94	122.9	185.42	279.76	392.74	209.95	148.35	274.77	223.25	322.07	274.9	120.42	471.79	328.79	690.01	694.69
"206052_s_at"	446.43	470.84	519.23	438.79	435.27	418.36	449.13	519.28	493.15	459.79	490.67	433.92	446.23	456.74	437.69	429.86	484.78	534.29	411.35	425.72	308.44	442.78	571.31	591.73	760.06
"206053_at"	198.95	243.23	214.32	202.36	221.27	201.64	218.46	203.06	218.72	248.7	216.13	242.5	211.97	239.65	188.36	195.76	192.79	198.96	171.54	204.65	209.34	203.29	221.57	239.29	233.61
